PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,rank,query_id
-0.0827862323104751,1.4109994867744196,3.623734790990932,-1.7338177541262552,-3.6117864021212553,2.0527339926966324,-0.9617038438741228,0.1138109410263419,1.2404908312120115,0.4408942853548482,0.1436920969342341,0.0582579151572955,0.4770822474201469,-0.2375189993630346,-0.3124627056562489,-0.3279105701403441,0.370975665772385,-0.3025355650861209,-0.1113999720678514,0.6087256369332834,0,10
-7.321793350574782,-2.312625524265573,-1.1960074108642431,1.3020528025531568,1.304595018246087,1.4405187880940602,0.3557469846943797,-3.3504041768740938,-0.7119099084532461,0.0337989438663586,1.5150569193024266,-2.4977805561053845,-2.1170436321203328,-1.2128136600314412,-1.1418036976252055,-0.6242016335518188,2.48295589604351,0.588776766823683,1.858221140961665,0.0873430327944012,0,10
-1.0890195934534348,1.144965604431025,3.0210080588464017,-1.2682395304363228,-3.308628428679787,-0.7178361332603548,-0.032814707859578,0.8844035259368536,1.0550758681175312,0.5214283378188183,0.3740599376383073,-0.6394241480085799,0.654353351907815,-0.0567950814550615,-0.1471480755101305,-0.4191144205349643,0.6746760003390494,-0.4146157610512754,-0.0208527352271165,0.6568317464339744,0,10
2.081467116690913,2.536214910400556,4.481105086446819,-3.0426261781223243,-4.837203137692254,6.480283756784169,-2.744140571637801,-1.3806751601002154,2.8356961486136063,-0.1758151379965182,-2.068606602681044,1.8046882590646691,4.604378865734679,0.11427485433918,0.1994082341327827,1.351025393176344,-1.205672758599612,1.204853113929895,0.4083370848556382,1.002414566423848,1,10
-0.4787468452508402,1.972123202745369,-1.2673215501298565,-1.7986882246772604,0.1413656145966868,0.3160539028156089,-0.6176118782716116,2.039176351598378,-1.786920360503695,0.0973414304618474,-0.0056568993581119,0.4696820531617096,-0.9550359639267062,-0.8428900316948275,0.9129549266130336,0.1682571306526455,-0.022358216089085,-0.0240935029999398,0.1191447691497345,0.0366721545440664,1,10
-7.448110967146894,-2.122561615884321,-1.6819361496084562,1.438400827993017,1.4302675181008129,0.2007649556510048,0.4860685005843068,-2.9632366405477644,-0.4590533922402243,-0.1354172318731415,0.6002159513012152,-1.570558330676814,1.222473036623832,-0.5777602601537735,0.4759667996458853,1.0938525031717583,1.019291464993166,-0.6415935650912397,0.4711061177863073,0.1483788457038604,0,10
0.7510212773813828,1.7922474156570245,-1.140899894396303,-2.936446322275952,-2.391057683877169,-0.9053592312053904,1.072445675021456,2.2141293370804083,-0.9161985161682052,0.1533365629861196,0.1732420192332585,-1.395247304537021,-0.2759894880776239,-1.9042875532923187,0.3268063670670458,0.3924257440472212,0.3983515110535753,0.2804581473164984,-0.7806461164225283,0.7243280065516361,1,10
-4.289411037546111,0.0888621442035698,0.915253603653504,-0.1299660979440662,-0.4032766640164116,6.619395522122195,-0.9352535257146176,-3.121795524469346,-1.2305111204101782,-0.3578357669823061,0.6575288479175193,-1.0420782155973534,-0.3537951500738571,0.8539165028746254,2.2002456426767694,-0.4508475587558346,1.1271985627906655,-3.5038741552324675,-1.5377681586807044,-2.266122305606208,0,10
-6.9178900701958455,-1.548065017014394,-1.1837987769967158,1.212945475952542,0.6454857519355738,-0.083269892311694,-0.4102467401816911,-2.1514514021100712,-0.8108768811455538,0.2286923178728848,1.2480388660714323,-1.0868873263952792,0.287114833712389,-0.7396641307957541,0.6495251422971492,1.1847544783931672,0.7961423391052054,-0.9578508685486532,0.1595552338306906,0.2693748585028452,0,10
0.3196105672063888,1.5062397093461946,4.257984532088523,-1.3564816930795405,-3.210592363707435,0.3653107356158051,-0.9171779247684456,0.4357430219340074,0.8903698840910291,0.4590472973608225,0.5629003614918247,-1.7025130988797268,-0.391485489787254,-0.3490188956778736,0.1186375951376567,0.0648383719392549,-0.8715168509211316,-0.8673787330354433,-0.1796574031141207,1.2950155883897667,2,10
-2.288817692530161,0.9304222234910138,2.5925249877738783,-0.4913740479215061,-1.892548176936988,-0.4071250836039758,-0.8777495913795111,1.1007150597298427,-0.3236102239400986,0.5457904025595535,1.2405193201996254,-0.5427037526643868,-1.694250179315132,0.1796114672751959,0.6555008993984102,-0.3640915193287306,-0.5409668455102475,-0.9734972305995776,-0.0597425858962074,0.4259445326902603,0,10
1.6138046639435344,4.844145054949842,0.3098205558468369,-1.769952875495932,3.0325836597876457,2.1653182860149878,-0.7645195812858541,2.767165519296556,-3.1420059807250507,-0.6828824491911708,-0.5798652999506687,-1.545342388754852,-1.7093716440966311,0.7788737381798765,2.369797394186851,-1.101260503996481,-0.2988482563368092,0.0620756736654725,0.6206581596665572,-0.975300691854984,0,10
-1.1880337375295518,1.1585867899316251,3.375184911574348,-1.1302573653201204,-3.1966039635594727,-1.2538348080718538,-0.0137113341177017,0.8599373088241279,0.6942556577101588,0.5378005265695895,1.03158010193893,-1.8657703109352517,-0.8105652124413079,-0.0503754125719886,-0.1355262064754788,-0.72523619092754,0.2772329303014317,-0.0492617374302537,-0.2731482004027431,0.6142623510528561,1,10
-2.9322285856883723,0.5621058281640824,1.9013387264218835,-0.5448123019754836,-1.8536731760293927,0.2106227376158227,-1.831909173797,1.0191273817737825,-0.139785049066291,0.3955893003790477,0.9025896492250092,0.2003197473382523,-1.7602471573840834,0.6290451208886053,1.1495977745736332,-0.377102914230576,-0.2719060351619467,0.0238124038093669,0.9145123955567052,-0.1425449355390062,2,10
-0.3139785228040881,1.1492043708617123,3.6137786562636474,-1.5545092887694396,-3.700904451464261,0.6483740686998759,-0.6542540412222075,0.5090243454114723,1.1880854299075774,0.5114389719344323,0.5977421017662593,-0.877034323745084,-0.0826630020209271,-0.352824958688826,-0.1316574120814615,-0.2183881356374713,0.0465429951758792,-0.357435660548647,-0.0089126949412154,0.9725853578108236,1,10
-1.5374151287758009,0.6251311046847514,-3.941331280665018,-2.1312985263313524,0.0372244928615787,0.7458039720809941,-1.385556897583699,2.610761752414683,-2.872042586280112,0.1294919422488093,0.5419683477845836,0.7686210005700874,-3.1722378108018416,-2.877637737703205,1.2131140773977946,1.4750696298460764,-0.1926595223109647,0.8069242687324181,-1.0694283541532292,0.5455101898131673,1,10
1.6052700036217376,2.0220622511690727,-1.419881680133041,-3.268651712907465,-2.1541677797610856,0.0017691779763033,1.0111094978558464,2.6552292884910567,-1.9544525512805413,0.0483340957080384,0.2988316242513914,-2.0575899651400835,-1.9923994942237928,-3.0388174350233843,0.5754613466138785,0.9751409972937026,-0.3797612735163586,0.1755928610743821,-1.5481798040302108,1.10545756605738,2,10
1.4285772103570022,2.691732189585537,-0.0268956007933166,-2.8557640925411336,-2.2368966895460187,-1.7338407267112457,1.7095455197177385,1.9879691907580543,-0.8594551446616341,-0.171487752645914,-0.4019630426884861,-2.629706308526384,0.8895505529911246,-0.5338911099286889,0.6076895569849957,-0.2710044520324052,-0.3967721457757273,0.879319509456071,0.0923070771959638,0.0050491243410899,0,10
-4.394654613492355,-0.3574975812150487,0.49743794718363,0.0710446400242598,-0.8476191357302415,-0.6812667043718061,-2.450779328645896,0.9217004434734056,-0.16358337280426,0.5804963566466289,0.7942311261034586,2.2670859909048517,-0.5418462694032564,-0.0690477146133132,0.503543312518513,0.3297275981598032,0.5019692185866558,0.0576226596867352,0.1930162875503257,0.0460522407542741,1,10
-4.4329072514510885,-0.543771574588612,0.5589301078436971,-0.0624114587832481,-1.1395659762903838,-0.0157513222321159,-2.6492302165251744,0.5288357170177321,-0.1945278469206432,0.6973914308200935,1.238878875182102,1.9616100329883992,-1.4241098962235117,-0.3207286363455627,0.2640061469364071,0.1963656157886446,0.680960811117844,0.3798924090961847,0.2621713038900343,0.1888515475577034,0,10
-1.486440089615143,0.7275129561271144,2.91268109689534,-1.1645393301392015,-3.499551815889149,-0.9610761633455512,0.0315660622480906,0.7177964173213851,0.7401565812390026,0.6084372777941699,1.1474993262457367,-1.3501179109380448,-0.2281201659779472,-0.3262693786900189,-0.0179010079989092,-0.2854814196121654,0.372876202371682,-0.6719247368143388,-0.4277122738610173,0.851107503530263,1,10
9.284463803379506,4.438692953131119,-6.141301566129277,5.533938650109138,-1.8634515924508284,-1.0535444573133557,0.0635056358342248,0.1019943780259718,1.6261569689508302,-2.900721457395485,2.4446841662931065,0.3250737452073919,0.9687275169703556,0.4809211118003721,-2.127420452671502,-0.7073428347883101,-1.3933055879251488,-1.6009620700705407,-0.8239644914576596,1.3374707427551076,2,10
1.09083739620825,2.690608885877088,-1.6802861480095466,0.570896962064859,-3.036293308288864,1.5556588880953992,0.3376655565216909,2.632671425168715,-0.7697779457089684,-1.4380144214665431,0.4924953469498961,-1.0989161280525448,-1.3573621919842769,0.796244623576761,0.0952411074898188,0.3181315111807424,0.120466899979849,0.3823776298789032,1.2035002607951124,0.1443917064011509,0,10
-5.182525830614134,-0.3794441397749063,0.0800365012507412,0.490355644572566,-0.6709687077491936,-1.6567558850798358,-2.2952228962205576,0.4792697613256375,-1.1043666124238507,0.6839636158899487,1.4133209832821156,1.331831308057864,-0.1254074942215237,0.0016051709394915,0.6734275604531202,0.6627184438582746,-0.1173349741251155,0.2658304063969248,-0.4621310338660419,-0.4256400929593571,0,10
-3.896568098535192,-0.238549138336985,1.1539192761940265,-0.0230888571038431,-0.6341246990959216,0.5051844486156103,-2.7807231235804584,0.5678894483336665,-0.2226127084775408,0.5942559519348166,0.9151743433788092,2.0432241902309336,-2.159732724725814,-0.2332673609586121,-0.1708258706124799,-0.2989541583260221,0.3938949646377927,0.5342154065196603,0.2042186114916799,0.0799974929162296,1,10
-1.2543495720387765,1.5004001796694668,3.179219670573412,-1.0226233086282153,-2.809119143697598,-1.969321797955092,0.1938805694265299,0.9889849667527528,0.6815324131794815,0.3588508173079078,0.3721977806592425,-1.5008475119056688,0.6087770561663418,0.3529331723309064,-0.3047905774087353,-0.8657234528329738,0.3109325408406814,0.5419487505634711,0.0176011773831437,0.1198856533895252,0,10
2.0937000188187174,2.5168795568589597,0.9381720557702036,-3.4412293576840187,-3.7758113044911497,1.7783475931836434,0.0217452385796788,1.400656762668994,1.179889936511158,-0.2586353967309784,-1.2321406574555251,-1.138878857008464,2.9315780190267646,-0.156422367922244,0.7418288693508633,-0.0212619264569274,0.0839879439444106,0.3251187274308796,0.8964435702694117,0.8344745751911644,0,10
0.1867512445476182,1.5181859033157417,4.088455495377129,-1.4466118966355983,-3.284875069018056,0.2365829035999194,-0.7415431495116691,0.5333736026603789,1.0752023174843195,0.3715973289627199,0.3303410014623613,-1.525172271776668,-0.0135053670180579,-0.1513005393021265,0.0160554523024621,-0.1936456297704107,-0.5415669931044471,-0.5412140717502315,0.0298335653106014,1.149403059437372,3,10
5.487326424452033,2.678800978827043,-6.353241003760079,-5.623574481885892,-0.3052637524653603,-2.2083008593583484,0.9380445516337216,1.0851761293230069,0.4482172347735961,0.8507028766471191,0.0936817351441214,-0.3342223224158657,2.482951768286011,0.0332848941357995,-1.2480408783311427,-1.0940956608661967,0.0550040600571511,-0.379166317409024,0.5739196541748214,0.4185998997613955,2,10
4.728110280867832,4.206780017694243,-1.1022218140583229,2.2161398998466746,-4.337793770355081,2.293923757614265,2.179964544721823,2.300837398203511,-0.5490298740571036,-0.9765501932603924,0.3137148450766037,-1.2498433556921769,-0.8838182859818032,0.5790033276852433,-0.7261128118094398,2.2699077512572305,0.1660079636355984,-0.5219743612105384,-0.764713619688864,0.5414324712920915,1,10
-0.0189253361533307,2.32531876641196,-0.4907970398233238,-2.208511337570036,-0.9479808071613026,3.0979613602613574,-1.6014681977249243,1.8901918352435716,-1.752905876963632,-0.3356324545132009,-0.2177427614176521,-0.4068540601767555,-1.0425689156386189,0.4086192958913624,2.738379579254441,0.1118644550116067,-1.250211394775929,-1.024672522833847,0.7062569343800829,-0.707889571315646,1,10
-1.6587782954920451,0.548714452116919,-1.7540497072303902,7.887864925009858,-3.120110560970924,-0.0819676704195218,-2.1181274622089004,0.8142042087122706,0.7410754063459588,-0.8645782942470759,2.391131057997314,2.3303546602393963,-1.2445629385122678,-0.7881941240334096,0.5955720452955132,-0.3889607728779376,0.3950992198228306,0.4140225557077954,-0.2592652800767027,0.2189119752599326,0,10
-1.701166078037581,1.1195011707730358,2.675526233894467,-1.083521225198678,-2.5207120761060926,0.6113417688298709,-1.0208668113297108,1.1293592866671185,0.55176462833288,0.2461983221088502,0.2475247861105595,0.172950220601643,-0.7215564722515495,0.5818601763561301,0.472734534620632,-0.8078653558081719,-0.0446000076100229,-0.0484138086178395,0.9959810267584296,0.2246107040915117,0,10
-7.374584598097956,-2.3156897083942245,-1.4980249029253787,1.3012019163681958,1.255252833635562,0.912798563920906,0.3980362131692228,-3.0771463657904747,-0.3589758935356403,-0.0045668424056203,1.0605673182946145,-1.8519290788995628,-0.1463616539120399,-1.010667780227715,0.066388152992838,0.6418388412156645,1.8886549083125512,-0.60609712123695,1.2053253289272792,0.4671126856948034,1,10
-4.221225074916656,-0.3301451785662491,1.001504571265281,0.2552379883566123,-0.5451358619302125,-0.6893333280332468,-2.7143012809219806,0.6852215744461739,-0.5974595623089708,0.7237175767820925,1.2970417261945366,1.5913841678757423,-2.2202467448291348,-0.3239295675371,0.168763015073957,0.1353030074036628,0.0445209546926084,0.2426212542737969,-0.1414417271024648,0.0986080488427187,2,10
-7.377933442806221,-2.1954991143382148,-1.7768524806694748,1.3615092013446022,1.2237634584156765,0.5450794060095103,0.5620067766321972,-2.785770101541188,-0.2819859677180418,-0.0712278003536013,0.573231293052244,-1.30787207437039,1.5346429616986927,-0.8478463320711217,0.4766602287410535,1.162996817119035,1.7202284648520705,-1.133221965028144,1.2195558385777443,0.3822472654671244,0,10
5.124962638543275,3.8211438121339376,-1.931470314051517,4.654346027651475,-4.371479552087941,-0.1510548409801318,1.7185342048643184,2.05693548825191,0.4231487258192097,-1.7601905877759596,0.5481116234858419,-1.84742381178644,0.2644722398808101,-1.4957429411464855,0.6694958035646033,-0.8153944966842152,-0.5619242486753674,0.8191066770386998,-0.0981131202425867,0.6365354580672402,2,10
-1.192113176708834,1.124594832297939,2.986948418938709,-1.16375651151173,-3.1766576451724555,-1.1498319232680727,0.0756169734934656,0.9752136393146624,0.9565024714227748,0.5233525162086161,0.4071396162794756,-0.7705368820140626,0.665839810086284,-0.0390748157627847,-0.1884071556371232,-0.4542004100042326,0.6056124948390283,-0.3622516217212193,-0.011376093238197,0.5994659803414144,0,10
0.8473646515363868,1.823908862681743,-0.6275563773716475,-2.870604597891123,-2.011617660819778,-0.1583473510874011,0.653633319525626,1.8727633084618025,-0.7636263917864703,0.2495382255718366,0.0652681062732631,-0.2539175375916304,-1.0313123203459746,-2.0077276228056347,-0.5062315132029448,-0.0516780878575385,0.7020187335100446,0.5650702762981064,-0.8412047138211596,0.6024727243919356,0,10
-2.4434235473120807,0.6432022910554659,2.1409074732645115,-0.7317324707655194,-2.310646971797069,-0.3148425665507192,-0.8354735081477496,1.0394285154129284,0.1755139604960065,0.5109350464560523,0.8027147330786761,0.5390886546062763,-0.9468334843713084,-0.0019405010383722,-0.055082364053388,-0.6565537532767307,0.3696694582797252,-0.1382553256182803,0.6963967930881961,0.3091546244261948,0,10
-7.407542253877148,-2.330317753589042,-1.2683688587681388,1.5111314541227867,1.3283092123950992,0.7166018473991795,0.2767953187338663,-3.19755812217458,-0.8778010054341482,0.1169334121434083,1.496867002938672,-2.3568094656417697,-0.9230357537644632,-1.048678442107755,0.1240556218740249,0.7877660373037172,0.98058498940718,-0.5381284980890505,0.3955871171029008,0.2496858985837297,0,10
0.1188374078692731,1.5114784942808344,3.9333084773600233,-1.3735096162556888,-3.255237591342853,-0.0128616366401101,-0.6433934410360085,0.657408864738314,1.0230988667297052,0.356372827001385,0.2495454133969122,-1.4164066985406285,0.5814433310648137,-0.1351381676545476,0.1544320428789977,-0.0109782046463601,-0.5519893334831097,-0.7835858689293496,0.1181324386878003,1.1052110025583228,4,10
